game_date,batter,hit,proba
1522454400000000000,Bryan Holaday,True,0.5986666666666667
1522454400000000000,Derek Dietrich,True,0.6169491525423729
1522454400000000000,Justin Bour,True,0.6709677419354839
1522454400000000000,Miguel Rojas,True,0.6198275862068966
1522454400000000000,Odrisamer Despaigne,False,0.3564102564102564
1522454400000000000,Lewis Brinson,True,0.5703703703703704
1522454400000000000,Brian Anderson,True,0.6634920634920635
1522454400000000000,Welington Castillo,True,0.6406837606837607
1522454400000000000,Avisail Garcia,True,0.6693284936479129
1522454400000000000,Matt Davidson,True,0.58562874251497
1522454400000000000,José Abreu,False,0.7351681957186544
1522454400000000000,Carlos Sanchez,True,0.6052941176470589
1522454400000000000,Tim Anderson,True,0.717605633802817
1522454400000000000,Yoan Moncada,True,0.604040404040404
1522454400000000000,Adam Engel,True,0.46818181818181814
1522454400000000000,Nick Delmonico,False,0.5974999999999999
1522454400000000000,Alcides Escobar,False,0.6607674236491777
1522454400000000000,Drew Butera,False,0.5222857142857144
1522454400000000000,Alex Gordon,True,0.6524680073126142
1522454400000000000,Jon Jay,True,0.7091823899371069
1522454400000000000,Lucas Duda,True,0.6107752956636006
1522454400000000000,Mike Moustakas,True,0.6505363528009535
1522454400000000000,Paulo Orlando,False,0.6672268907563026
1522454400000000000,Cheslor Cuthbert,True,0.6830188679245284
1522454400000000000,Whit Merrifield,False,0.730739299610895
1522454400000000000,Rajai Davis,False,0.6736462093862815
1522454400000000000,Edwin Encarnacion,False,0.6650263620386643
1522454400000000000,Yonder Alonso,True,0.6537271448663854
1522454400000000000,Brandon Guyer,False,0.609433962264151
1522454400000000000,Lonnie Chisenhall,True,0.6301694915254238
1522454400000000000,Jason Kipnis,True,0.6835616438356164
1522454400000000000,Yan Gomes,True,0.6222641509433963
1522454400000000000,Jose Ramirez,False,0.6745341614906832
1522454400000000000,Francisco Lindor,True,0.7002217294900221
1522454400000000000,Robinson Cano,True,0.7407864302235929
1522454400000000000,Ichiro Suzuki,True,0.7045005488474204
1522454400000000000,Nelson Cruz,True,0.6938099389712292
1522454400000000000,Dee Strange-Gordon,True,0.7410404624277456
1522454400000000000,Kyle Seager,False,0.6635568513119533
1522454400000000000,Jean Segura,True,0.6929396662387676
1522454400000000000,Ryon Healy,False,0.6787644787644788
1522454400000000000,Mitch Haniger,True,0.6351515151515151
1522454400000000000,Mike Marjama,False,0.6232558139534884
1522454400000000000,Carlos Gonzalez,True,0.6984189723320158
1522454400000000000,Ian Desmond,True,0.6705172413793103
1522454400000000000,Gerardo Parra,False,0.6878885316184351
1522454400000000000,Dj Lemahieu,True,0.7061480552070263
